"","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"innovative",0,0,0,0,0,0,0,0.197841726618705,0.0545094152626363,0,0.0396825396825397,0,0.0291622481442206,0.108108108108108,0.045692726891637,0,0.037860368183397,0.104838709677419
"toronto",0.197026022304833,0,0.0965391621129326,0,0.0538071065989848,0.10272536687631,0.0697674418604651,0.18705035971223,0.102081268582755,0,0.0743145743145743,0,0.0546129374337222,0.116116116116116,0.0674910920142528,0,0.055922195206669,0
"legal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119554204660588,0.0204932268148663,0.185483870967742
"budget",0.0966542750929368,0,0.0473588342440801,0,0.0263959390862944,0.090146750524109,0.0471956224350205,0,0.0341922695738355,0.0928381962864721,0.0501443001443001,0,0.0368504772004242,0.158158158158158,0.0622511003982394,0,0.0515804098645363,0
"design",0.033457249070632,0,0.0163934426229508,0.107798165137615,0.0568527918781726,0,0.0383036935704514,0,0.0277502477700694,0.131299734748011,0.0559163059163059,0,0.0410922587486744,0.141141141141141,0.0620415007335988,0,0.051406738450851,0
"family",0,0,0,0,0,0.0880503144654088,0.0287277701778386,0,0.020812685827552,0.0941644562334217,0.0407647907647908,0.076,0.0501060445387063,0,0.0396143366170614,0,0.0328238971865231,0.106854838709677
"brands",0,0,0,0,0,0,0,0.113309352517986,0.031219028741328,0,0.0227272727272727,0.153,0.0572640509013786,0,0.0452735275623559,0.0790273556231003,0.0510593956234804,0
"trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144883485309017,0.024835012156999,0.147177419354839
"technologies",0.0446096654275093,0,0.0218579234972678,0,0.0121827411167513,0,0.00820793433652531,0,0.00594648166501487,0,0.00432900432900433,0.082,0.0249204665959703,0.102102102102102,0.0410815342695452,0,0.0340395970823203,0.0907258064516129
"corporate",0.0260223048327138,0,0.0127504553734062,0,0.00710659898477157,0.0964360587002096,0.0362517099863201,0.106115107913669,0.0555004955401388,0.110079575596817,0.0703463203463204,0.09,0.0755567338282079,0,0.0597359044225529,0,0.0494963529003126,0
"bikesharing",0,0,0,0,0,0,0,0.163669064748201,0.0450941526263627,0.108753315649867,0.0624098124098124,0,0.045864262990456,0.111111111111111,0.0595263047579124,0,0.0493226814866273,0
"climate",0.104089219330855,0.139285714285714,0.122040072859745,0.181192660550459,0.148223350253807,0.117400419287212,0.138166894664843,0.140287769784173,0.138751238850347,0,0.101010101010101,0,0.0742311770943796,0,0.0586879060993502,0,0.0486279958318861,0
"security",0.159851301115242,0,0.0783242258652095,0,0.0436548223350254,0,0.0294117647058824,0.100719424460432,0.0490584737363726,0,0.0357142857142857,0.084,0.0485153764581124,0,0.0383567386292182,0,0.0317818687044113,0.0957661290322581
"owning",0.174721189591078,0,0.0856102003642987,0.114678899082569,0.0984771573604061,0.192872117400419,0.129274965800274,0.127697841726619,0.128840436075322,0,0.0937950937950938,0,0.0689289501590668,0,0.0544959128065395,0,0.0451545675581799,0
"infrastructure",0.033457249070632,0,0.0163934426229508,0,0.00913705583756345,0.109014675052411,0.0417236662106703,0.147482014388489,0.0708622398414272,0,0.0515873015873016,0,0.0379109225874867,0.116116116116116,0.054286313141899,0,0.0449808961444946,0
"riders",0,0,0,0,0,0,0,0,0,0,0,0,0,0.13013013013013,0.0272479564032698,0.129685916919959,0.0448072247308093,0
"reducing",0.0929368029739777,0.167857142857143,0.131147540983607,0.0894495412844037,0.112690355329949,0.171907756813417,0.132010943912449,0.115107913669065,0.127353815659068,0,0.0927128427128427,0,0.0681336161187699,0,0.0538671138126179,0,0.044633553317124,0
"passengers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156028368794326,0.0267453977075373,0.102822580645161
"leader",0,0,0,0.11697247706422,0.0517766497461929,0.144654088050314,0.0820793433652531,0.0989208633093525,0.0867195242814668,0,0.0631313131313131,0.08,0.0676033934252386,0,0.0534479144833368,0,0.0442862104897534,0
"laws",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11144883485309,0.0191038555053838,0.145161290322581
"team",0.0483271375464684,0.107142857142857,0.0783242258652095,0,0.0436548223350254,0,0.0294117647058824,0.0971223021582734,0.0480673934588702,0.102122015915119,0.0627705627705628,0.078,0.0668080593849417,0,0.0528191154894152,0,0.0437651962486975,0
"cyclists",0,0,0,0,0,0,0,0.122302158273381,0.0336967294350842,0.104774535809019,0.053030303030303,0.103,0.0662778366914104,0,0.0523999161601341,0,0.0434178534213268,0
"leaders",0,0,0,0,0,0,0,0.160071942446043,0.0441030723488603,0.096816976127321,0.0584415584415584,0,0.0429480381760339,0,0.0339551456717669,0,0.0281347690170198,0.0877016129032258
"rooms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147922998986829,0.0253560263980549,0.100806451612903
"chairman",0,0,0,0.0894495412844037,0.0395939086294416,0.0859538784067086,0.0547195622435021,0,0.0396432111000991,0.115384615384615,0.0602453102453102,0.077,0.0646871686108165,0,0.0511423181722909,0,0.042375824939215,0
"regulation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790273556231003,0.013546370267454,0.16633064516129
"individuals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871327254305978,0.0149357415769364,0.158266129032258
"cash",0.152416356877323,0,0.0746812386156648,0,0.0416243654822335,0.0880503144654088,0.0567715458276334,0,0.0411298315163528,0.0928381962864721,0.0551948051948052,0,0.0405620360551432,0,0.0320687486900021,0.0901722391084093,0.0420284821118444,0
"relayrides",0,0,0,0,0,0,0,0,0,0.144562334217507,0.0393217893217893,0.132,0.0638918345705196,0,0.0505135191783693,0,0.0418548106981591,0
"hybrid",0.033457249070632,0.114285714285714,0.0746812386156648,0.0963302752293578,0.0842639593908629,0.134171907756813,0.100547195622435,0.161870503597122,0.117443012884044,0,0.0854978354978355,0,0.0628313891834571,0,0.0496751205198072,0,0.0411601250434179,0
"governments",0.0446096654275093,0,0.0218579234972678,0,0.0121827411167513,0.0880503144654088,0.0369357045143639,0,0.0267591674925669,0,0.0194805194805195,0,0.0143160127253446,0,0.011318381890589,0,0.0093782563390066,0.17741935483871
"airport",0,0,0,0,0,0,0,0,0,0.0994694960212202,0.0270562770562771,0,0.0198833510074231,0.155155155155155,0.0482079228673234,0,0.0399444251476207,0
"avis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.227227227227227,0.0475791238734018,0,0.0394234109065648,0
"helmets",0,0,0,0,0,0,0,0,0,0,0,0.13,0.0344644750795334,0.0970970970970971,0.0475791238734018,0,0.0394234109065648,0
"vancouver",0,0.107142857142857,0.0546448087431694,0,0.0304568527918782,0,0.0205198358413133,0,0.0148662041625372,0,0.0108225108225108,0.089,0.0315482502651113,0.107107107107107,0.0473695242087613,0,0.0392497394928795,0
"hosts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123606889564336,0.0211879124696075,0.102822580645161
"ondemand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875
"taxis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123606889564336,0.0211879124696075,0.094758064516129
"apartment",0,0,0,0,0,0,0,0,0,0,0,0,0,0.119119119119119,0.0249423600922239,0.0952380952380952,0.0369920111149705,0
"european",0.0371747211895911,0.103571428571429,0.0710382513661202,0,0.0395939086294416,0,0.0266757865937072,0.133093525179856,0.05599603567889,0,0.0407647907647908,0.096,0.0554082714740191,0,0.0438063299098721,0,0.0362973254602292,0
"hotels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107396149949341,0.0184091698506426,0.0957661290322581
